,sentinel_image,image,mask1,max_val_swir_nir,num_fire_pixels_mask1
183,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00459.tif,T35ULR_20200821T092031_20m_stack_maskf_p00459.tif,11989,0
184,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00266.tif,T19FDA_20200827T141049_20m_stack_maskf_p00266.tif,3828,0
185,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00421.tif,T21LVK_20200802T141051_20m_stack_maskf_p00421.tif,5108,0
186,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00474.tif,T37MCM_20200823T072619_20m_stack_maskf_p00474.tif,13661,0
187,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00290.tif,T21WXU_20200825T153911_20m_stack_maskf_p00290.tif,5853,0
188,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00392.tif,T55HGV_20200827T000251_20m_stack_maskf_p00392.tif,138,0
189,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00344.tif,T16SCD_20200815T162839_20m_stack_maskf_p00344.tif,7924,0
190,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00234.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00234.tif,8911,0
191,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00483.tif,T21LVK_20200802T141051_20m_stack_maskf_p00483.tif,4518,0
192,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00292.tif,T55HGV_20200827T000251_20m_stack_maskf_p00292.tif,4952,1
193,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00367.tif,T16SCD_20200815T162839_20m_stack_maskf_p00367.tif,8048,0
194,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00303.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00303.tif,6315,0
195,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00283.tif,T39UXT_20200823T072619_20m_stack_maskf_p00283.tif,12006,0
196,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00099.tif,T38SPA_20200823T072619_20m_stack_maskf_p00099.tif,5194,0
197,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00231.tif,T30PYB_20200827T102559_20m_stack_maskf_p00231.tif,8003,0
198,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00046.tif,T49WFM_20200825T035541_20m_stack_maskf_p00046.tif,3617,0
199,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00064.tif,T21LVK_20200802T141051_20m_stack_maskf_p00064.tif,5432,0
200,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00068.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00068.tif,6457,0
201,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00015.tif,T30PYB_20200827T102559_20m_stack_maskf_p00015.tif,6189,0
202,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00089.tif,T20JQR_20200827T141049_20m_stack_maskf_p00089.tif,4585,0
203,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00287.tif,T39TWN_20200823T072619_20m_stack_maskf_p00287.tif,8426,0
204,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00211.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00211.tif,7364,1
205,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00087.tif,T21WXU_20200825T153911_20m_stack_maskf_p00087.tif,8074,0
206,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00203.tif,T21LVK_20200802T141051_20m_stack_maskf_p00203.tif,4971,0
207,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00363.tif,T30SUG_20200821T105631_20m_stack_maskf_p00363.tif,7422,0
208,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00399.tif,T37TEN_20200808T081609_20m_stack_maskf_p00399.tif,13863,0
209,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00208.tif,T36LWL_20200821T073621_20m_stack_maskf_p00208.tif,12258,0
210,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00398.tif,T49WFM_20200825T035541_20m_stack_maskf_p00398.tif,6723,0
211,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00463.tif,T36LWL_20200821T073621_20m_stack_maskf_p00463.tif,8118,0
212,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00456.tif,T21LVK_20200802T141051_20m_stack_maskf_p00456.tif,5154,0
213,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00475.tif,T30SUG_20200821T105631_20m_stack_maskf_p00475.tif,6459,0
214,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00290.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00290.tif,5725,0
215,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00086.tif,T21WXU_20200825T153911_20m_stack_maskf_p00086.tif,9504,0
216,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00085.tif,T37TEN_20200808T081609_20m_stack_maskf_p00085.tif,4551,0
217,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00297.tif,T30PYB_20200827T102559_20m_stack_maskf_p00297.tif,0,0
218,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00365.tif,T37TEN_20200808T081609_20m_stack_maskf_p00365.tif,5347,0
219,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00163.tif,T30UYC_20200821T105631_20m_stack_maskf_p00163.tif,9734,0
220,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00414.tif,T39UXT_20200823T072619_20m_stack_maskf_p00414.tif,9966,0
221,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00256.tif,T43TGH_20200825T053651_20m_stack_maskf_p00256.tif,7027,0
222,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00387.tif,T22MEA_20200806T135121_20m_stack_maskf_p00387.tif,4782,0
223,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00070.tif,T30UYC_20200821T105631_20m_stack_maskf_p00070.tif,14314,0
224,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00385.tif,T21LVK_20200802T141051_20m_stack_maskf_p00385.tif,4828,0
225,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00102.tif,T22MEA_20200806T135121_20m_stack_maskf_p00102.tif,5028,0
226,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00449.tif,T52WES_20200812T025549_20m_stack_maskf_p00449.tif,9845,0
227,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00326.tif,T37MCM_20200823T072619_20m_stack_maskf_p00326.tif,13548,0
228,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00431.tif,T37TEN_20200808T081609_20m_stack_maskf_p00431.tif,8482,0
229,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00130.tif,T16SCD_20200815T162839_20m_stack_maskf_p00130.tif,8062,0
230,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00316.tif,T50TLK_20200810T030551_20m_stack_maskf_p00316.tif,7264,0
231,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00058.tif,T50TLK_20200810T030551_20m_stack_maskf_p00058.tif,5942,0
232,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00010.tif,T43TGH_20200825T053651_20m_stack_maskf_p00010.tif,12423,0
233,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00272.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00272.tif,7767,0
234,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00388.tif,T37TEN_20200808T081609_20m_stack_maskf_p00388.tif,10304,0
235,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00055.tif,T22MEA_20200806T135121_20m_stack_maskf_p00055.tif,4951,0
236,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00233.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00233.tif,5858,0
237,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00028.tif,T22MEA_20200806T135121_20m_stack_maskf_p00028.tif,5173,0
238,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00342.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00342.tif,9766,0
239,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00126.tif,T39UXT_20200823T072619_20m_stack_maskf_p00126.tif,11002,0
240,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00392.tif,T19FDA_20200827T141049_20m_stack_maskf_p00392.tif,8373,0
241,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00181.tif,T52WES_20200812T025549_20m_stack_maskf_p00181.tif,10641,0
242,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00017.tif,T39TWN_20200823T072619_20m_stack_maskf_p00017.tif,11999,0
243,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00131.tif,T30SUG_20200821T105631_20m_stack_maskf_p00131.tif,6785,0
244,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00161.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00161.tif,3535,0
245,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00197.tif,T50TLK_20200810T030551_20m_stack_maskf_p00197.tif,6638,0
246,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00190.tif,T16SCD_20200815T162839_20m_stack_maskf_p00190.tif,8862,0
247,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00035.tif,T19FDA_20200827T141049_20m_stack_maskf_p00035.tif,11467,0
248,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00143.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00143.tif,4572,0
249,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00234.tif,T38SPA_20200823T072619_20m_stack_maskf_p00234.tif,5098,0
250,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00299.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00299.tif,3805,0
251,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00452.tif,T30UYC_20200821T105631_20m_stack_maskf_p00452.tif,1614,0
252,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00028.tif,T50TLK_20200810T030551_20m_stack_maskf_p00028.tif,13976,0
253,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00290.tif,T22MEA_20200806T135121_20m_stack_maskf_p00290.tif,5014,0
254,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00114.tif,T49WFM_20200825T035541_20m_stack_maskf_p00114.tif,2991,0
255,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00394.tif,T50TLK_20200810T030551_20m_stack_maskf_p00394.tif,8858,0
256,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00179.tif,T49WFM_20200825T035541_20m_stack_maskf_p00179.tif,2775,0
257,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00160.tif,T43TGH_20200825T053651_20m_stack_maskf_p00160.tif,10112,0
258,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00025.tif,T16SCD_20200815T162839_20m_stack_maskf_p00025.tif,0,0
259,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00025.tif,T20JQR_20200827T141049_20m_stack_maskf_p00025.tif,4617,0
260,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00470.tif,T39UXT_20200823T072619_20m_stack_maskf_p00470.tif,7340,0
261,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00078.tif,T30PYB_20200827T102559_20m_stack_maskf_p00078.tif,4731,0
262,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00456.tif,T19FDA_20200827T141049_20m_stack_maskf_p00456.tif,1812,0
263,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00164.tif,T36LWL_20200821T073621_20m_stack_maskf_p00164.tif,9851,0
264,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00262.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00262.tif,9372,0
265,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00100.tif,T50TLK_20200810T030551_20m_stack_maskf_p00100.tif,12147,0
266,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00206.tif,T43TGH_20200825T053651_20m_stack_maskf_p00206.tif,6235,0
267,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00450.tif,T20JQR_20200827T141049_20m_stack_maskf_p00450.tif,0,0
268,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00129.tif,T39UXT_20200823T072619_20m_stack_maskf_p00129.tif,11418,0
269,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00117.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00117.tif,5856,0
270,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00326.tif,T43TGH_20200825T053651_20m_stack_maskf_p00326.tif,7894,0
271,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00088.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00088.tif,8870,0
272,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00003.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00003.tif,0,0
273,T43TGH_20200825T053651,T43TGH_20200825T053651_20m_stack_p00105.tif,T43TGH_20200825T053651_20m_stack_maskf_p00105.tif,1204,0
274,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00350.tif,T39UXT_20200823T072619_20m_stack_maskf_p00350.tif,10969,0
275,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00216.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00216.tif,3601,0
276,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00087.tif,T22MEA_20200806T135121_20m_stack_maskf_p00087.tif,5126,0
277,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00031.tif,T52WES_20200812T025549_20m_stack_maskf_p00031.tif,10902,0
278,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00290.tif,T35ULR_20200821T092031_20m_stack_maskf_p00290.tif,10441,0
279,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00403.tif,T43VED_20200812T061639_20m_stack_maskf_p00403.tif,3955,0
280,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00194.tif,T36LWL_20200821T073621_20m_stack_maskf_p00194.tif,9680,0
281,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00421.tif,T21WXU_20200825T153911_20m_stack_maskf_p00421.tif,11272,0
282,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00004.tif,T38SPA_20200823T072619_20m_stack_maskf_p00004.tif,0,0
283,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00169.tif,T16SCD_20200815T162839_20m_stack_maskf_p00169.tif,8310,0
284,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00402.tif,T22MEA_20200806T135121_20m_stack_maskf_p00402.tif,4467,0
285,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00267.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00267.tif,6197,0
286,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00359.tif,T30UYC_20200821T105631_20m_stack_maskf_p00359.tif,8031,0
287,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00140.tif,T30UYC_20200821T105631_20m_stack_maskf_p00140.tif,10707,0
288,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00470.tif,T38SPA_20200823T072619_20m_stack_maskf_p00470.tif,5473,0
289,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00171.tif,T38SPA_20200823T072619_20m_stack_maskf_p00171.tif,4846,0
290,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00265.tif,T30UYC_20200821T105631_20m_stack_maskf_p00265.tif,11926,0
291,T39TWN_20200823T072619,T39TWN_20200823T072619_20m_stack_p00011.tif,T39TWN_20200823T072619_20m_stack_maskf_p00011.tif,8615,0
292,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00456.tif,T20JQR_20200827T141049_20m_stack_maskf_p00456.tif,0,0
293,T50TLK_20200810T030551,T50TLK_20200810T030551_20m_stack_p00253.tif,T50TLK_20200810T030551_20m_stack_maskf_p00253.tif,4669,0
294,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00121.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00121.tif,6310,0
295,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00343.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00343.tif,3761,0
296,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00031.tif,T30UYC_20200821T105631_20m_stack_maskf_p00031.tif,8837,0
297,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00102.tif,T30SUG_20200821T105631_20m_stack_maskf_p00102.tif,7081,0
298,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00093.tif,T39UXT_20200823T072619_20m_stack_maskf_p00093.tif,13210,0
299,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00153.tif,T38SPA_20200823T072619_20m_stack_maskf_p00153.tif,4845,0
300,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00444.tif,T52LFL_20200812T013719_20m_stack_maskf_p00444.tif,6759,0
301,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00178.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00178.tif,6072,0
302,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00190.tif,T37MCM_20200823T072619_20m_stack_maskf_p00190.tif,11298,0
303,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00434.tif,T19FDA_20200827T141049_20m_stack_maskf_p00434.tif,3871,0
304,T30SUG_20200821T105631,T30SUG_20200821T105631_20m_stack_p00398.tif,T30SUG_20200821T105631_20m_stack_maskf_p00398.tif,6010,0
305,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00243.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00243.tif,6097,0
306,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00047.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00047.tif,0,0
307,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00423.tif,T16SCD_20200815T162839_20m_stack_maskf_p00423.tif,9576,0
308,T52VFQ_20200821T023551,T52VFQ_20200821T023551_20m_stack_p00160.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00160.tif,3649,0
309,T30UYC_20200821T105631,T30UYC_20200821T105631_20m_stack_p00069.tif,T30UYC_20200821T105631_20m_stack_maskf_p00069.tif,12590,0
310,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00289.tif,T49WFM_20200825T035541_20m_stack_maskf_p00289.tif,8310,0
311,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00411.tif,T16SCD_20200815T162839_20m_stack_maskf_p00411.tif,8555,0
312,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00073.tif,T19FDA_20200827T141049_20m_stack_maskf_p00073.tif,7759,0
313,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00433.tif,T21WXU_20200825T153911_20m_stack_maskf_p00433.tif,8458,0
314,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00125.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00125.tif,6231,0
315,T38SPA_20200823T072619,T38SPA_20200823T072619_20m_stack_p00370.tif,T38SPA_20200823T072619_20m_stack_maskf_p00370.tif,5251,0
316,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00434.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00434.tif,4077,0
317,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00231.tif,T52WES_20200812T025549_20m_stack_maskf_p00231.tif,14225,0
318,T52WES_20200812T025549,T52WES_20200812T025549_20m_stack_p00282.tif,T52WES_20200812T025549_20m_stack_maskf_p00282.tif,13363,0
319,T37MCM_20200823T072619,T37MCM_20200823T072619_20m_stack_p00257.tif,T37MCM_20200823T072619_20m_stack_maskf_p00257.tif,8209,0
320,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00371.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00371.tif,6311,0
321,T12TUQ_20200813T181931,T12TUQ_20200813T181931_20m_stack_p00455.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00455.tif,4334,0
322,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00341.tif,T22MEA_20200806T135121_20m_stack_maskf_p00341.tif,5078,0
323,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00176.tif,T21LVK_20200802T141051_20m_stack_maskf_p00176.tif,4852,0
324,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00420.tif,T55HGV_20200827T000251_20m_stack_maskf_p00420.tif,131,0
325,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00102.tif,T30PYB_20200827T102559_20m_stack_maskf_p00102.tif,5605,0
326,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00154.tif,T16SCD_20200815T162839_20m_stack_maskf_p00154.tif,8836,0
327,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00157.tif,T22MEA_20200806T135121_20m_stack_maskf_p00157.tif,4899,0
328,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00160.tif,T36LWL_20200821T073621_20m_stack_maskf_p00160.tif,13559,0
329,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00304.tif,T16SCD_20200815T162839_20m_stack_maskf_p00304.tif,8870,0
330,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00394.tif,T30PYB_20200827T102559_20m_stack_maskf_p00394.tif,0,0
331,T30PYB_20200827T102559,T30PYB_20200827T102559_20m_stack_p00152.tif,T30PYB_20200827T102559_20m_stack_maskf_p00152.tif,7478,0
332,T21WXU_20200825T153911,T21WXU_20200825T153911_20m_stack_p00036.tif,T21WXU_20200825T153911_20m_stack_maskf_p00036.tif,7588,0
333,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00096.tif,T37TEN_20200808T081609_20m_stack_maskf_p00096.tif,10779,0
334,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00389.tif,T37TEN_20200808T081609_20m_stack_maskf_p00389.tif,7094,0
335,T47RPJ_20200827T034539,T47RPJ_20200827T034539_20m_stack_p00402.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00402.tif,6026,0
336,T35ULR_20200821T092031,T35ULR_20200821T092031_20m_stack_p00477.tif,T35ULR_20200821T092031_20m_stack_maskf_p00477.tif,13816,0
337,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00168.tif,T37TEN_20200808T081609_20m_stack_maskf_p00168.tif,5393,0
338,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00445.tif,T37TEN_20200808T081609_20m_stack_maskf_p00445.tif,12960,0
339,T16SCD_20200815T162839,T16SCD_20200815T162839_20m_stack_p00084.tif,T16SCD_20200815T162839_20m_stack_maskf_p00084.tif,8858,0
340,T20JQR_20200827T141049,T20JQR_20200827T141049_20m_stack_p00002.tif,T20JQR_20200827T141049_20m_stack_maskf_p00002.tif,4034,0
341,T36LWL_20200821T073621,T36LWL_20200821T073621_20m_stack_p00179.tif,T36LWL_20200821T073621_20m_stack_maskf_p00179.tif,14138,0
342,T21LVK_20200802T141051,T21LVK_20200802T141051_20m_stack_p00467.tif,T21LVK_20200802T141051_20m_stack_maskf_p00467.tif,4548,0
343,T22MEA_20200806T135121,T22MEA_20200806T135121_20m_stack_p00287.tif,T22MEA_20200806T135121_20m_stack_maskf_p00287.tif,4746,0
344,T49WFM_20200825T035541,T49WFM_20200825T035541_20m_stack_p00189.tif,T49WFM_20200825T035541_20m_stack_maskf_p00189.tif,11699,0
345,T52LFL_20200812T013719,T52LFL_20200812T013719_20m_stack_p00111.tif,T52LFL_20200812T013719_20m_stack_maskf_p00111.tif,6426,0
346,T37TEN_20200808T081609,T37TEN_20200808T081609_20m_stack_p00347.tif,T37TEN_20200808T081609_20m_stack_maskf_p00347.tif,4531,0
347,T43VED_20200812T061639,T43VED_20200812T061639_20m_stack_p00173.tif,T43VED_20200812T061639_20m_stack_maskf_p00173.tif,4498,0
348,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00311.tif,T39UXT_20200823T072619_20m_stack_maskf_p00311.tif,8461,0
349,T39UXT_20200823T072619,T39UXT_20200823T072619_20m_stack_p00450.tif,T39UXT_20200823T072619_20m_stack_maskf_p00450.tif,8775,0
350,T55HGV_20200827T000251,T55HGV_20200827T000251_20m_stack_p00036.tif,T55HGV_20200827T000251_20m_stack_maskf_p00036.tif,4936,0
351,T19FDA_20200827T141049,T19FDA_20200827T141049_20m_stack_p00393.tif,T19FDA_20200827T141049_20m_stack_maskf_p00393.tif,12544,0
